FECHA_CORTE;UBIGEO;REGION;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO_MODULAR;CODIGO_LOCAL;NOMBRE_LOCAL;NIVEL_EDUCATIVO;NOMBRE_BIEN;CANTIDAD_BIEN;ESTADO_IMPLEMENTACION;ANIO_ATENCION;COMPONENTE;FECHA_IMPLEMENTACION
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0302406;485479;0425 CESAR VALLEJO;Primaria,Secundaria;COCINA;1;EN EJECUCION;2023;EQUIPAMIENTO;20230430
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0302406;485479;0425 CESAR VALLEJO;Primaria,Secundaria;MICROONDAS;1;EN EJECUCION;2023;EQUIPAMIENTO;20230430
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0302406;485479;0425 CESAR VALLEJO;Primaria,Secundaria;ARMARIO MÓVIL PARA LAPTOP;2;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;ARMARIO MÓVIL PARA LAPTOP;2;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;ARMARIO MULTIMEDIA;3;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;PARLANTES PARA COMPUTADORA;5;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;ECRAN PORTÁTIL;3;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;ECRAN DE PARED/TECHO;2;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;RACK DE TECHO PARA PROYECTOR MULTIMEDIA;2;EN EJECUCION;2023;EQUIPAMIENTO;20230630
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0302406;485479;0425 CESAR VALLEJO;Primaria,Secundaria;IMPRESORA MULTIFUNCIONAL;1;PROGRAMADO;2023;EQUIPAMIENTO;20230330
20230322;221005;San Martin;San Martin;Tocache;Uchiza;0848085;485479;0425 CESAR VALLEJO;Primaria,Secundaria;IMPRESORA MULTIFUNCIONAL;5;PROGRAMADO;2023;EQUIPAMIENTO;20230330
